sample,bioproject,group,biosample,acc,fastq_1,fastq_2,fna
SAMN40993942_SRR28721153_cf,prjna1101448,SRR28721153,SAMN40993942,SRR28721153,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721153/SAMN40993942_SRR28721153_cf/readdownload/SRR28721153_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721153/SAMN40993942_SRR28721153_cf/readdownload/SRR28721153_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721153/SAMN40993942_SRR28721153_cf/megahit/SAMN40993942_SRR28721153_cf.contigs.fa.gz
SAMN40993764_SRR28721386_cf,prjna1101448,SRR28721386,SAMN40993764,SRR28721386,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721386/SAMN40993764_SRR28721386_cf/readdownload/SRR28721386_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721386/SAMN40993764_SRR28721386_cf/readdownload/SRR28721386_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721386/SAMN40993764_SRR28721386_cf/megahit/SAMN40993764_SRR28721386_cf.contigs.fa.gz
SAMN40993901_SRR28721342_cf,prjna1101448,SRR28721342,SAMN40993901,SRR28721342,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721342/SAMN40993901_SRR28721342_cf/readdownload/SRR28721342_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721342/SAMN40993901_SRR28721342_cf/readdownload/SRR28721342_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721342/SAMN40993901_SRR28721342_cf/megahit/SAMN40993901_SRR28721342_cf.contigs.fa.gz
SAMN40993671_SRR28721096_cf,prjna1101448,SRR28721096,SAMN40993671,SRR28721096,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721096/SAMN40993671_SRR28721096_cf/readdownload/SRR28721096_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721096/SAMN40993671_SRR28721096_cf/readdownload/SRR28721096_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721096/SAMN40993671_SRR28721096_cf/megahit/SAMN40993671_SRR28721096_cf.contigs.fa.gz
SAMN40993752_SRR28721256_cf,prjna1101448,SRR28721256,SAMN40993752,SRR28721256,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721256/SAMN40993752_SRR28721256_cf/readdownload/SRR28721256_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721256/SAMN40993752_SRR28721256_cf/readdownload/SRR28721256_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721256/SAMN40993752_SRR28721256_cf/megahit/SAMN40993752_SRR28721256_cf.contigs.fa.gz
SAMN40993649_SRR28721135_cf,prjna1101448,SRR28721135,SAMN40993649,SRR28721135,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721135/SAMN40993649_SRR28721135_cf/readdownload/SRR28721135_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721135/SAMN40993649_SRR28721135_cf/readdownload/SRR28721135_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721135/SAMN40993649_SRR28721135_cf/megahit/SAMN40993649_SRR28721135_cf.contigs.fa.gz
SAMN40993878_SRR28721225_cf,prjna1101448,SRR28721225,SAMN40993878,SRR28721225,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721225/SAMN40993878_SRR28721225_cf/readdownload/SRR28721225_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721225/SAMN40993878_SRR28721225_cf/readdownload/SRR28721225_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721225/SAMN40993878_SRR28721225_cf/megahit/SAMN40993878_SRR28721225_cf.contigs.fa.gz
SAMN40993806_SRR28721197_cf,prjna1101448,SRR28721197,SAMN40993806,SRR28721197,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721197/SAMN40993806_SRR28721197_cf/readdownload/SRR28721197_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721197/SAMN40993806_SRR28721197_cf/readdownload/SRR28721197_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721197/SAMN40993806_SRR28721197_cf/megahit/SAMN40993806_SRR28721197_cf.contigs.fa.gz
SAMN40993696_SRR28721069_cf,prjna1101448,SRR28721069,SAMN40993696,SRR28721069,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721069/SAMN40993696_SRR28721069_cf/readdownload/SRR28721069_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721069/SAMN40993696_SRR28721069_cf/readdownload/SRR28721069_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721069/SAMN40993696_SRR28721069_cf/megahit/SAMN40993696_SRR28721069_cf.contigs.fa.gz
SAMN40993751_SRR28721257_cf,prjna1101448,SRR28721257,SAMN40993751,SRR28721257,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721257/SAMN40993751_SRR28721257_cf/readdownload/SRR28721257_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721257/SAMN40993751_SRR28721257_cf/readdownload/SRR28721257_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721257/SAMN40993751_SRR28721257_cf/megahit/SAMN40993751_SRR28721257_cf.contigs.fa.gz
SAMN40993796_SRR28721208_cf,prjna1101448,SRR28721208,SAMN40993796,SRR28721208,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721208/SAMN40993796_SRR28721208_cf/readdownload/SRR28721208_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721208/SAMN40993796_SRR28721208_cf/readdownload/SRR28721208_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721208/SAMN40993796_SRR28721208_cf/megahit/SAMN40993796_SRR28721208_cf.contigs.fa.gz
SAMN40993924_SRR28721317_cf,prjna1101448,SRR28721317,SAMN40993924,SRR28721317,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721317/SAMN40993924_SRR28721317_cf/readdownload/SRR28721317_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721317/SAMN40993924_SRR28721317_cf/readdownload/SRR28721317_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721317/SAMN40993924_SRR28721317_cf/megahit/SAMN40993924_SRR28721317_cf.contigs.fa.gz
SAMN40993874_SRR28721229_cf,prjna1101448,SRR28721229,SAMN40993874,SRR28721229,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721229/SAMN40993874_SRR28721229_cf/readdownload/SRR28721229_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721229/SAMN40993874_SRR28721229_cf/readdownload/SRR28721229_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721229/SAMN40993874_SRR28721229_cf/megahit/SAMN40993874_SRR28721229_cf.contigs.fa.gz
SAMN40993776_SRR28721373_cf,prjna1101448,SRR28721373,SAMN40993776,SRR28721373,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721373/SAMN40993776_SRR28721373_cf/readdownload/SRR28721373_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721373/SAMN40993776_SRR28721373_cf/readdownload/SRR28721373_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721373/SAMN40993776_SRR28721373_cf/megahit/SAMN40993776_SRR28721373_cf.contigs.fa.gz
SAMN40993886_SRR28721216_cf,prjna1101448,SRR28721216,SAMN40993886,SRR28721216,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721216/SAMN40993886_SRR28721216_cf/readdownload/SRR28721216_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721216/SAMN40993886_SRR28721216_cf/readdownload/SRR28721216_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721216/SAMN40993886_SRR28721216_cf/megahit/SAMN40993886_SRR28721216_cf.contigs.fa.gz
SAMN40993804_SRR28721199_cf,prjna1101448,SRR28721199,SAMN40993804,SRR28721199,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721199/SAMN40993804_SRR28721199_cf/readdownload/SRR28721199_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721199/SAMN40993804_SRR28721199_cf/readdownload/SRR28721199_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721199/SAMN40993804_SRR28721199_cf/megahit/SAMN40993804_SRR28721199_cf.contigs.fa.gz
SAMN40993949_SRR28721145_cf,prjna1101448,SRR28721145,SAMN40993949,SRR28721145,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721145/SAMN40993949_SRR28721145_cf/readdownload/SRR28721145_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721145/SAMN40993949_SRR28721145_cf/readdownload/SRR28721145_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721145/SAMN40993949_SRR28721145_cf/megahit/SAMN40993949_SRR28721145_cf.contigs.fa.gz
SAMN40993855_SRR28721106_cf,prjna1101448,SRR28721106,SAMN40993855,SRR28721106,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721106/SAMN40993855_SRR28721106_cf/readdownload/SRR28721106_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721106/SAMN40993855_SRR28721106_cf/readdownload/SRR28721106_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721106/SAMN40993855_SRR28721106_cf/megahit/SAMN40993855_SRR28721106_cf.contigs.fa.gz
SAMN40993920_SRR28721321_cf,prjna1101448,SRR28721321,SAMN40993920,SRR28721321,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721321/SAMN40993920_SRR28721321_cf/readdownload/SRR28721321_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721321/SAMN40993920_SRR28721321_cf/readdownload/SRR28721321_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721321/SAMN40993920_SRR28721321_cf/megahit/SAMN40993920_SRR28721321_cf.contigs.fa.gz
SAMN40993763_SRR28721064_cf,prjna1101448,SRR28721064,SAMN40993763,SRR28721064,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721064/SAMN40993763_SRR28721064_cf/readdownload/SRR28721064_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721064/SAMN40993763_SRR28721064_cf/readdownload/SRR28721064_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721064/SAMN40993763_SRR28721064_cf/megahit/SAMN40993763_SRR28721064_cf.contigs.fa.gz
SAMN40993829_SRR28721134_cf,prjna1101448,SRR28721134,SAMN40993829,SRR28721134,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721134/SAMN40993829_SRR28721134_cf/readdownload/SRR28721134_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721134/SAMN40993829_SRR28721134_cf/readdownload/SRR28721134_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721134/SAMN40993829_SRR28721134_cf/megahit/SAMN40993829_SRR28721134_cf.contigs.fa.gz
SAMN40993659_SRR28721168_cf,prjna1101448,SRR28721168,SAMN40993659,SRR28721168,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721168/SAMN40993659_SRR28721168_cf/readdownload/SRR28721168_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721168/SAMN40993659_SRR28721168_cf/readdownload/SRR28721168_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721168/SAMN40993659_SRR28721168_cf/megahit/SAMN40993659_SRR28721168_cf.contigs.fa.gz
SAMN40993861_SRR28721243_cf,prjna1101448,SRR28721243,SAMN40993861,SRR28721243,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721243/SAMN40993861_SRR28721243_cf/readdownload/SRR28721243_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721243/SAMN40993861_SRR28721243_cf/readdownload/SRR28721243_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721243/SAMN40993861_SRR28721243_cf/megahit/SAMN40993861_SRR28721243_cf.contigs.fa.gz
SAMN40993907_SRR28721336_cf,prjna1101448,SRR28721336,SAMN40993907,SRR28721336,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721336/SAMN40993907_SRR28721336_cf/readdownload/SRR28721336_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721336/SAMN40993907_SRR28721336_cf/readdownload/SRR28721336_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721336/SAMN40993907_SRR28721336_cf/megahit/SAMN40993907_SRR28721336_cf.contigs.fa.gz
SAMN40993780_SRR28721368_cf,prjna1101448,SRR28721368,SAMN40993780,SRR28721368,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721368/SAMN40993780_SRR28721368_cf/readdownload/SRR28721368_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721368/SAMN40993780_SRR28721368_cf/readdownload/SRR28721368_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721368/SAMN40993780_SRR28721368_cf/megahit/SAMN40993780_SRR28721368_cf.contigs.fa.gz
SAMN40993947_SRR28721148_cf,prjna1101448,SRR28721148,SAMN40993947,SRR28721148,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721148/SAMN40993947_SRR28721148_cf/readdownload/SRR28721148_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721148/SAMN40993947_SRR28721148_cf/readdownload/SRR28721148_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721148/SAMN40993947_SRR28721148_cf/megahit/SAMN40993947_SRR28721148_cf.contigs.fa.gz
SAMN40993698_SRR28721067_cf,prjna1101448,SRR28721067,SAMN40993698,SRR28721067,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721067/SAMN40993698_SRR28721067_cf/readdownload/SRR28721067_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721067/SAMN40993698_SRR28721067_cf/readdownload/SRR28721067_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721067/SAMN40993698_SRR28721067_cf/megahit/SAMN40993698_SRR28721067_cf.contigs.fa.gz
SAMN40993742_SRR28721267_cf,prjna1101448,SRR28721267,SAMN40993742,SRR28721267,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721267/SAMN40993742_SRR28721267_cf/readdownload/SRR28721267_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721267/SAMN40993742_SRR28721267_cf/readdownload/SRR28721267_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721267/SAMN40993742_SRR28721267_cf/megahit/SAMN40993742_SRR28721267_cf.contigs.fa.gz
SAMN40993647_SRR28721194_cf,prjna1101448,SRR28721194,SAMN40993647,SRR28721194,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721194/SAMN40993647_SRR28721194_cf/readdownload/SRR28721194_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721194/SAMN40993647_SRR28721194_cf/readdownload/SRR28721194_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna1101448/SRR28721194/SAMN40993647_SRR28721194_cf/megahit/SAMN40993647_SRR28721194_cf.contigs.fa.gz
